date;type;nom;victoire
2026-05-28;entraineur;MICKAEL CORMY;1
2026-05-28;entraineur;CHARLES BOUVIER;0
2026-05-28;entraineur;G. CURENS;0
2026-05-28;entraineur;STÉ. ENT. JONATHAN VANMEERBECK;0
2026-05-28;entraineur;B. RUET;0
2026-05-28;entraineur;H. CHAUVE-LAFFAY;0
2026-05-28;entraineur;R.F. PERRET;0
2026-05-28;entraineur;J.R. DELLIAUX;0
2026-05-28;entraineur;Y. LAVIGNE;0
2026-05-28;entraineur;J. HUGUET;0
2026-05-28;entraineur;J.F. SENET;0
2026-05-28;entraineur;M. BUSSET;0
2026-05-28;entraineur;G.R. HUGUET;0
2026-05-28;entraineur;L. LERENARD;0
2026-05-28;entraineur;STÉ. ENT. ANTHONY TINTILLIER;0
2026-05-28;entraineur;D. ALEXANDRE;0
2026-05-28;entraineur;C. BUHIGNE;0
2026-05-28;entraineur;CH.A. MARY;0
2026-05-28;entraineur;TH. BUSSET;0
2026-05-28;entraineur;M. ABRIVARD;1
2026-05-28;entraineur;E.M. FOURNIER;0
2026-05-28;entraineur;R. MOURLON;0
2026-05-28;entraineur;P. PELLEROT;0
2026-05-28;entraineur;Y. LAVIGNE;0
2026-05-28;entraineur;STÉ. ENT. ANTHONY TINTILLIER;0
2026-05-28;entraineur;F. GENCE;0
2026-05-28;entraineur;C. BUHIGNE;0
2026-05-28;entraineur;MLLE J. TRIOMPHE;0
2026-05-28;entraineur;T. AGUIAR;0
2026-05-28;entraineur;G.R. HUGUET;0
2026-05-28;entraineur;N. BAZIRE;0
2026-05-28;entraineur;CH.A. MARY;0
2026-05-28;entraineur;BASTIEN CLAIRET;0
2026-05-28;entraineur;JORIS FILOGRASSO;0
2026-05-28;entraineur;CH. DREUX;0
2026-05-28;entraineur;TH. BUSSET;0
2026-05-28;entraineur;L. LERENARD;0
2026-05-28;entraineur;TH. BUSSET;0
2026-05-28;entraineur;MME N. DESPRES;0
2026-05-28;entraineur;P. PELLEROT;1
2026-05-28;entraineur;E.M. FOURNIER;0
2026-05-28;entraineur;J.F. SENET;0
2026-05-28;entraineur;G.R. HUGUET;0
2026-05-28;entraineur;G. RAFFESTIN;0
2026-05-28;entraineur;L. GARCIA;0
2026-05-28;entraineur;C. BUHIGNE;0
2026-05-28;entraineur;R. MOURLON;0
2026-05-28;entraineur;M. AUVRAY;0
2026-05-28;entraineur;A.P. GIRAUD;0
2026-05-28;entraineur;L. LAUDREN;0
2026-05-28;entraineur;L. LERENARD;0
2026-05-28;entraineur;TH. BUSSET;0
2026-05-28;entraineur;A. MARION;1
2026-05-28;entraineur;MME N. DESPRES;0
2026-05-29;entraineur;CL. THOMAIN;0
2026-05-29;entraineur;J. ROBERT;0
2026-05-29;entraineur;H.E. BONDO;0
2026-05-29;entraineur;Y. DESMET;0
2026-05-29;entraineur;J.F. MARY;0
2026-05-29;entraineur;PH. BOUTIN;1
2026-05-29;entraineur;A. CHAVATTE;0
2026-05-29;entraineur;J.P. MARMION;0
2026-05-29;entraineur;W. VAN DER ZWAAN;0
2026-05-29;entraineur;L.CL. ABRIVARD;0
2026-05-29;entraineur;STÉ. ENT. EMMANUEL ALLARD;0
2026-05-29;entraineur;N. BRIDAULT;0
2026-05-29;entraineur;F. LAMARE;0
2026-05-29;entraineur;H.E. BONDO;0
2026-05-29;entraineur;N. BRIDAULT;0
2026-05-29;entraineur;C. BUHIGNE;0
2026-05-29;entraineur;L.CL. ABRIVARD;0
2026-05-29;entraineur;N. BAZIRE;1
2026-05-29;entraineur;S. GUARATO;0
2026-05-29;entraineur;V. LEBARQUE;0
2026-05-29;entraineur;J.PH. DUBOIS;0
2026-05-29;entraineur;S. GUARATO;0
2026-05-29;entraineur;J.PH. MONCLIN;0
2026-05-29;entraineur;P.F. DE GRAVE;0
2026-05-29;entraineur;J. LORENTZEN;0
2026-05-29;entraineur;MME E. FRINTA;0
2026-05-29;entraineur;N. BRIDAULT;0
2026-05-29;entraineur;MME MARIA TORNQVIST;0
2026-05-29;entraineur;H.E. BONDO;0
2026-05-29;entraineur;M. IZZO;0
2026-05-29;entraineur;E. BOT;0
2026-05-29;entraineur;TH. DUVALDESTIN;1
2026-05-29;entraineur;H.E. BONDO;0
2026-05-29;entraineur;O.J. ANDERSSON;0
2026-05-29;entraineur;V. RENAULT;0
2026-05-29;entraineur;ST. MEUNIER;0
2026-05-29;entraineur;F. WALLIN;0
2026-05-29;entraineur;S. BOURLIER;0
2026-05-29;entraineur;MARC DE COCK;0
2026-05-29;entraineur;J.M. BAUDOUIN;0
2026-05-29;entraineur;STÉ. ENT. BENOÎT BARASSIN;0
2026-05-29;entraineur;B. MARIE;0
2026-05-29;entraineur;Y. LACOMBE;0
2026-05-29;entraineur;F. TERRY;0
2026-05-29;entraineur;P.L. DESAUNETTE;0
2026-05-29;entraineur;D. BONNE;0
2026-05-29;entraineur;CH.A. MALLET;0
2026-05-29;entraineur;CH.A. MALLET;1
2026-05-29;entraineur;N. LEMETAYER;0
2026-05-29;entraineur;P.Y. VERVA;0
2026-05-29;entraineur;G.M. BERNIER;0
2026-05-29;entraineur;PH. DAUGEARD;0
2026-05-29;entraineur;G. FOURNIGAULT;0
2026-05-29;entraineur;F. TERRY;0
2026-05-29;entraineur;PH. GENDRY;0
2026-05-29;entraineur;L. CHARBONNEL;0
2026-05-29;entraineur;B. MARIE;0
2026-05-29;entraineur;F. LAMARE;0
2026-05-29;entraineur;E. SZIRMAY;0
2026-05-29;entraineur;J.F. POPOT;0
2026-05-29;entraineur;CL. THOMAIN;0
2026-05-29;entraineur;PIERRICK LE MOEL;0
2026-05-29;entraineur;TH. LEVESQUE;0
2026-05-29;entraineur;J.M. BAUDOUIN;1
2026-05-29;entraineur;STÉ. ENT. BENOÎT BARASSIN;0
2026-05-29;entraineur;S. BOURLIER;0
2026-05-29;entraineur;N. RAIMBEAUX;0
2026-05-29;entraineur;J. LEBOUTEILLER;1
2026-05-29;entraineur;V. LEBARQUE;0
2026-05-29;entraineur;S. ROUSSELLE;0
2026-05-29;entraineur;P. BELLOCHE;0
2026-05-29;entraineur;N. BAZIRE;0
2026-05-29;entraineur;N. BRIDAULT;0
2026-05-29;entraineur;L. PESCHET;0
2026-05-29;entraineur;P. PELLEROT;0
2026-05-29;entraineur;B. BLACHET;0
2026-05-29;entraineur;MLLE A.M. SOUDAIN;0
2026-05-29;entraineur;G. LAUREYS;0
2026-05-29;entraineur;PAVEL TAMSIN;1
2026-05-29;entraineur;MME G. MASSCHAELE;0
2026-05-29;entraineur;MLLE A.M. SOUDAIN;0
2026-05-29;entraineur;A. BONNEFOY;0
2026-05-29;entraineur;B. BARBIER;0
2026-05-29;entraineur;CH. PETREMENT;0
2026-05-29;entraineur;B. PITON;0
2026-05-29;entraineur;K. LEBLANC;0
2026-05-29;entraineur;D. BROHIER;0
2026-05-29;entraineur;J. LE MER;0
2026-05-29;entraineur;G.R. HUGUET;0
2026-05-29;entraineur;MME G. MASSCHAELE;0
2026-05-29;entraineur;F. GIARD;0
2026-05-29;entraineur;STÉ. ENT. CHRISTOPHE MARTENS;0
2026-05-29;entraineur;K. LEBLANC;0
2026-05-29;entraineur;G.R. HUGUET;0
2026-05-29;entraineur;F. OUVRIE;1
2026-05-29;entraineur;G. LAUREYS;0
2026-05-29;entraineur;STÉ. ENT. CHRISTOPHE MARTENS;0
2026-05-29;entraineur;F. GIARD;0
2026-05-29;entraineur;A. RIPOLL RIGO;0
2026-05-29;entraineur;G.R. HUGUET;0
2026-05-29;entraineur;G. VIDAL;0
2026-05-29;entraineur;MME G. MASSCHAELE;0
2026-05-29;entraineur;P. PLOQUIN;1
2026-05-29;entraineur;P.Y. VERVA;0
2026-05-29;entraineur;J. BERGMANN;0
2026-05-29;entraineur;PAVEL TAMSIN;0
2026-05-29;entraineur;B. ROUER;0
2026-05-29;entraineur;B. BARBIER;0
2026-05-29;entraineur;N. D'HAENENS;0
2026-05-29;entraineur;B.J. CREBAS;0
2026-05-29;entraineur;C. DEFFAUX;0
2026-05-29;entraineur;D. BROHIER;0
2026-05-29;entraineur;M.A. BOVAY;1
2026-05-29;entraineur;A. MUIDEBLED;0
2026-05-29;entraineur;P.Y. VERVA;0
2026-05-29;entraineur;R. WESTER;0
2026-05-29;entraineur;A. BONNEFOY;0
2026-05-29;entraineur;F. GIARD;0
2026-05-29;entraineur;P. GODEY;0
2026-05-29;entraineur;PAVEL TAMSIN;1
2026-05-29;entraineur;MME G. MASSCHAELE;0
2026-05-29;entraineur;J.L. DERSOIR;0
2026-05-29;entraineur;P.Y. VERVA;0
2026-05-29;entraineur;T. PARTAIX;0
2026-05-29;entraineur;M. VERVA;1
2026-05-29;entraineur;J. CORBANIE;0
2026-05-29;entraineur;C. DEFFAUX;0
2026-05-29;entraineur;B. BARBIER;0
2026-05-29;entraineur;G. VIDAL;0
2026-05-29;entraineur;F. GHEKIERE;0
2026-05-29;entraineur;B. PITON;0
2026-05-29;entraineur;CH. PETREMENT;0
2026-05-29;entraineur;O. BIZOUX;0
2026-05-29;entraineur;P. GODEY;0
2026-05-29;entraineur;ET. ONGHENA;0
2026-05-29;entraineur;J.L. DERSOIR;0
2026-05-29;entraineur;GUILLERMO HORRACH VIDAL;0
2026-05-29;entraineur;D. BROHIER;0
2026-05-29;entraineur;PAVEL TAMSIN;0
2026-05-29;entraineur;J. CORBANIE;0
2026-05-29;entraineur;J. CORBANIE;0
2026-05-29;entraineur;MARKUS B SVEDBERG;0
2026-05-29;entraineur;PH. ROUER;0
2026-05-29;entraineur;MME CELESTINE CORTY;0
2026-05-29;entraineur;MARKUS B SVEDBERG;0
2026-05-29;entraineur;W. NIMCZYK;0
2026-05-29;entraineur;W. NIMCZYK;1
2026-05-29;entraineur;B.J. CREBAS;0
2026-05-29;entraineur;J. KOUBICHE;0
2026-05-29;entraineur;J. CORBANIE;0
2026-05-29;entraineur;J. LE MER;0
2026-05-30;entraineur;R. BRETON;0
2026-05-30;entraineur;P. CASTEL;0
2026-05-30;entraineur;J. VILAULT;0
2026-05-30;entraineur;P.Y. ROCHARD;0
2026-05-30;entraineur;F. BLANDIN;0
2026-05-30;entraineur;J. ROBERT;0
2026-05-30;entraineur;PH. ALLAIRE;1
2026-05-30;entraineur;L.M. DAVID;0
2026-05-30;entraineur;PH. ALLAIRE;0
2026-05-30;entraineur;M. IZZO;0
2026-05-30;entraineur;J. GARNIER;0
2026-05-30;entraineur;F. BLANDIN;0
2026-05-30;entraineur;J.M. MARIE;0
2026-05-30;entraineur;A. BUISSON;0
2026-05-30;entraineur;L.M. DAVID;0
2026-05-30;entraineur;MLLE CH. LE COZ;0
2026-05-30;entraineur;PH. TERNISIEN;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;D. HEON;0
2026-05-30;entraineur;F. GIARD;0
2026-05-30;entraineur;ANTHONIN FAVRIS;0
2026-05-30;entraineur;TH. LEVESQUE;0
2026-05-30;entraineur;A. GARANDEAU;1
2026-05-30;entraineur;THOMAS LEBREC;0
2026-05-30;entraineur;CL. THOMAIN;0
2026-05-30;entraineur;A. PACARY;0
2026-05-30;entraineur;J. VILAULT;0
2026-05-30;entraineur;P.A. DELACOUR;0
2026-05-30;entraineur;S. ERNAULT;0
2026-05-30;entraineur;JOEL HALLAIS;0
2026-05-30;entraineur;SEBASTIEN TRIBOURDEAU;1
2026-05-30;entraineur;MLLE CH. DELAMARE;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;E. VARIN;0
2026-05-30;entraineur;J. LEBOUTEILLER;0
2026-05-30;entraineur;J.L. BIGEON;0
2026-05-30;entraineur;G.A. POU POU;0
2026-05-30;entraineur;TH. ROUSSEL;0
2026-05-30;entraineur;PH. DAUGEARD;0
2026-05-30;entraineur;L.M. DAVID;0
2026-05-30;entraineur;D. DELAROCHE;0
2026-05-30;entraineur;CH. MOTTIER;0
2026-05-30;entraineur;J. BRUNEAU;0
2026-05-30;entraineur;S. LELIEVRE;0
2026-05-30;entraineur;BASTIEN JOSEPH;0
2026-05-30;entraineur;B. LE BELLER;0
2026-05-30;entraineur;MME S. RAIMOND;1
2026-05-30;entraineur;Y. DESMET;0
2026-05-30;entraineur;F. DUCROCQ;0
2026-05-30;entraineur;L.A. MARTIN;0
2026-05-30;entraineur;CH. NIVARD;0
2026-05-30;entraineur;MLLE C. LECLERCQ;0
2026-05-30;entraineur;S. DESHAIES;0
2026-05-30;entraineur;T. MALMQVIST;0
2026-05-30;entraineur;E. SZIRMAY;0
2026-05-30;entraineur;ST. DESHAYES;0
2026-05-30;entraineur;F. LEBLOND-MARO;0
2026-05-30;entraineur;F. JOSEPH;0
2026-05-30;entraineur;W. MICHEL;0
2026-05-30;entraineur;ANTHONIN FAVRIS;0
2026-05-30;entraineur;G. HOUEL;1
2026-05-30;entraineur;TH. LONCKE;0
2026-05-30;entraineur;A. PACARY;0
2026-05-30;entraineur;V. RENAULT;0
2026-05-30;entraineur;ET. LEFRANC;0
2026-05-30;entraineur;D. JAVELLE;0
2026-05-30;entraineur;G.A. POU POU;0
2026-05-30;entraineur;S.G. DUPONT;0
2026-05-30;entraineur;A. GOUGEON;0
2026-05-30;entraineur;M. GILARD;0
2026-05-30;entraineur;STÉ. ENT. GRÉGORY THOREL;0
2026-05-30;entraineur;A. BUISSON;0
2026-05-30;entraineur;B. GOETZ;0
2026-05-30;entraineur;Y. HENRY;0
2026-05-30;entraineur;PIERRICK LE MOEL;0
2026-05-30;entraineur;S. BOUISSON;1
2026-05-30;entraineur;S. BOUISSON;0
2026-05-30;entraineur;J. FOIN;0
2026-05-30;entraineur;J. FOIN;0
2026-05-30;entraineur;M. CRIADO;0
2026-05-30;entraineur;C. CHENU;0
2026-05-30;entraineur;N. LANGLOIS;0
2026-05-30;entraineur;O. RAFFIN;0
2026-05-30;entraineur;CH. FEYTE;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;S. LALOUM;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;M. DAOUGABEL;0
2026-05-30;entraineur;P.L. DESAUNETTE;0
2026-05-30;entraineur;Q. MACHET;0
2026-05-30;entraineur;J.J. BEAUSSE;1
2026-05-30;entraineur;D. LEBOIS;0
2026-05-30;entraineur;MME A. LORDENIMUS;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;J. CAPELLE;0
2026-05-30;entraineur;Y. HUREL;0
2026-05-30;entraineur;F. MARTY;0
2026-05-30;entraineur;R. DEBUE;0
2026-05-30;entraineur;B. GOETZ;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;C. GAZENGEL;0
2026-05-30;entraineur;J. FOIN;0
2026-05-30;entraineur;J. FOIN;0
2026-05-30;entraineur;F. MARTY;1
2026-05-30;entraineur;R. WESTERINK;0
2026-05-30;entraineur;B. LE BELLER;0
2026-05-30;entraineur;Y. HENRY;0
2026-05-30;entraineur;S. LALOUM;0
2026-05-30;entraineur;CH. FLIRDEN;0
2026-05-30;entraineur;J.ET. THUET;1
2026-05-30;entraineur;J.J. BEAUSSE;0
2026-05-30;entraineur;F. GENCE;0
2026-05-30;entraineur;J. JULIEN;0
2026-05-30;entraineur;C. GAZENGEL;0
2026-05-30;entraineur;FREDERIC PRAT;0
2026-05-30;entraineur;C. HERSERANT;0
2026-05-30;entraineur;T. BORD;0
2026-05-30;entraineur;S. BOUISSON;0
2026-05-30;entraineur;F. MARTY;0
2026-05-30;entraineur;N. VIMOND;0
2026-05-30;entraineur;J. FOIN;0
2026-05-30;entraineur;J. CHAVATTE;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;J. CHAVATTE;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;J. FOIN;0
2026-05-30;entraineur;B. GOETZ;0
2026-05-30;entraineur;STÉ. ENT. BERNARD GRASSET;0
2026-05-30;entraineur;S. BOUISSON;0
2026-05-30;entraineur;B. LE BELLER;1
2026-05-30;entraineur;CH. FEYTE;0
2026-05-30;entraineur;MLLE S. TREICH;0
2026-05-30;entraineur;THÉO RADOUX;0
2026-05-30;entraineur;N. LANGLOIS;0
2026-05-30;entraineur;F. MARTY;0
2026-05-30;entraineur;J. GUERIEL;0
2026-05-30;entraineur;Q. MACHET;1
2026-05-30;entraineur;S. LALOUM;0
2026-05-30;entraineur;D. LAISIS;0
2026-05-30;entraineur;F. GENCE;0
2026-05-30;entraineur;N. LANGLOIS;0
2026-05-30;entraineur;MME G. HERITIER;0
2026-05-30;entraineur;M. DAOUGABEL;0
2026-05-30;entraineur;D. LEBOIS;0
2026-05-30;entraineur;Y. HAMON;0
2026-05-30;entraineur;J. CAPELLE;0
2026-05-30;entraineur;F. BELLIER;0
2026-05-30;entraineur;O. RAFFIN;0
2026-05-30;entraineur;D. SABOURDY;0
2026-05-30;entraineur;M. MASSY;0
2026-05-30;entraineur;R. ORTEGA;0
2026-05-30;entraineur;Y. HUREL;0
2026-05-30;entraineur;F. RODES;0
2026-05-30;entraineur;G. MARTY;0
2026-05-30;entraineur;J. ACHE;0
2026-05-30;entraineur;J.J. BEAUSSE;1
2026-05-30;entraineur;Y. HAMON;0
2026-05-30;entraineur;R. LE VEXIER;0
2026-05-30;entraineur;N. ENSCH;1
2026-05-30;entraineur;D. BEKAERT;0
2026-05-30;entraineur;TH. BONNARDEL;0
2026-05-30;entraineur;O. MERLE;0
2026-05-30;entraineur;D. CINIER;0
2026-05-30;entraineur;N. ENSCH;0
2026-05-30;entraineur;P. LELIEVRE;0
2026-05-30;entraineur;TH. BONNARDEL;0
2026-05-30;entraineur;S. ROGER;0
2026-05-30;entraineur;D. ALEXANDRE;0
2026-05-30;entraineur;D. DESBORDES;0
2026-05-30;entraineur;TH. BONNARDEL;0
2026-05-30;entraineur;P. LELIEVRE;1
2026-05-30;entraineur;G. TOURON;0
2026-05-30;entraineur;M.X. CHARLOT;0
2026-05-30;entraineur;J.M. ROUBAUD;0
2026-05-30;entraineur;TH. BONNARDEL;0
2026-05-30;entraineur;R. MOURICE;0
2026-05-30;entraineur;S. ROGER;0
2026-05-30;entraineur;L. GARCIA;0
2026-05-30;entraineur;R. MOURLON;0
2026-05-30;entraineur;TH. BONNARDEL;0
2026-05-30;entraineur;L. GOUT;0
2026-05-30;entraineur;S. LALOUM;0
2026-05-30;entraineur;J.L. VERRIERE;0
2026-05-30;entraineur;TH. BONNARDEL;0
2026-05-30;entraineur;R. MOURICE;0
2026-05-30;entraineur;P. LELIEVRE;0
2026-05-30;entraineur;S. BOUISSON;0
2026-05-30;entraineur;N. ENSCH;0
2026-05-30;entraineur;R. LE VEXIER;0
2026-05-30;entraineur;S. LALOUM;0
2026-05-30;entraineur;D. DESBORDES;0
2026-05-30;entraineur;S. ROGER;1
2026-05-30;entraineur;L. GARCIA;0
2026-05-30;entraineur;TH. BONNARDEL;0
2026-05-30;entraineur;L. GOUT;0
2026-05-30;entraineur;E. PRUDHON;0
2026-05-30;entraineur;D. CINIER;0
2026-05-30;entraineur;MLLE P. GAPTEAU;0
2026-05-30;entraineur;N. ENSCH;0
2026-05-30;entraineur;S. BOUISSON;1
2026-05-30;entraineur;A. MAZZU;0
2026-05-30;entraineur;G. METZLER;0
2026-05-30;entraineur;S. ROGER;0
2026-05-30;entraineur;J.L. VERRIERE;0
2026-05-30;entraineur;A. BONNEFOY;0
2026-05-30;entraineur;S. CINGLAND;0
2026-05-30;entraineur;P. POLIZZI;0
2026-05-30;entraineur;TH. BONNARDEL;0
2026-05-30;entraineur;D. ALEXANDRE;0
2026-05-30;entraineur;A. TOMASELLI;0
2026-05-30;entraineur;TH. BONNARDEL;0
2026-05-30;entraineur;PIERRICK LE MOEL;0
2026-05-30;entraineur;G. BOUTEILLER;0
2026-05-30;entraineur;O. MERLE;0
2026-05-30;entraineur;M.X. CHARLOT;0
2026-05-30;entraineur;N. ENSCH;0
2026-05-30;entraineur;R. MOURICE;1
2026-05-30;entraineur;G. TOURON;0
2026-05-30;entraineur;J. UROZ;0
2026-05-30;entraineur;N. JULIEN;0
2026-05-30;entraineur;L. GOUT;0
2026-05-30;entraineur;O. MERLE;0
2026-05-30;entraineur;E. OHANESSIAN;0
2026-05-30;entraineur;E. GOUT;1
2026-05-30;entraineur;P. POLIZZI;0
2026-05-30;entraineur;E. PRUDHON;0
2026-05-30;entraineur;JULIEN CHAUVIN;0
2026-05-30;entraineur;G. PRESLES;0
2026-05-30;entraineur;L. GOUT;0
2026-05-30;entraineur;ED. COUBARD-MEUNIER;0
2026-05-30;entraineur;CHARLES BOUVIER;0
2026-05-30;entraineur;A. CROZET;0
2026-05-30;entraineur;D. CINIER;0
2026-05-30;entraineur;PIERRE GERAY;0
2026-05-30;entraineur;L. GOUT;0
2026-05-30;entraineur;K. THONNERIEUX;0
2026-05-30;entraineur;D. BEKAERT;1
2026-05-30;entraineur;N. JULIEN;0
2026-05-30;entraineur;CL. MATHE;0
2026-05-30;entraineur;R. MOURICE;0
2026-05-30;entraineur;TH. ISSAUTIER;0
2026-05-30;entraineur;D. KUMPEN;0
2026-05-30;entraineur;P.L. DESAUNETTE;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;M. LECOURT;0
2026-05-30;entraineur;E.G. BLOT;0
2026-05-30;entraineur;G. LAVARDE;0
2026-05-30;entraineur;ANTHONY DOLLION;1
2026-05-30;entraineur;E. GARNIER;0
2026-05-30;entraineur;D. PUNIERE;0
2026-05-30;entraineur;A. PILLON;0
2026-05-30;entraineur;E. PELTIER;0
2026-05-30;entraineur;S. GUARATO;0
2026-05-30;entraineur;S. HARDY;0
2026-05-30;entraineur;ET. LEFRANC;0
2026-05-30;entraineur;ANTONIN ANDRE;0
2026-05-30;entraineur;ANTOINE LHERETE;1
2026-05-30;entraineur;P.L. DESAUNETTE;0
2026-05-30;entraineur;V. SEGUIN;0
2026-05-30;entraineur;C. TRAVERT;0
2026-05-30;entraineur;J.M. BAUDOUIN;0
2026-05-30;entraineur;TH. LEVESQUE;0
2026-05-30;entraineur;STÉ. ENT. MATILDE HERLEIKSPLASS;0
2026-05-30;entraineur;MLLE V.M. GOETZ;0
2026-05-30;entraineur;V. LEBARQUE;0
2026-05-30;entraineur;S. HARDY;0
2026-05-30;entraineur;F. LEDOUX;0
2026-05-30;entraineur;A. RANDON;0
2026-05-30;entraineur;R. SEVESTRE;0
2026-05-30;entraineur;G. LESSIEU;0
2026-05-30;entraineur;D. BAZIN;0
2026-05-30;entraineur;P. CASTEL;0
2026-05-30;entraineur;JOEL HALLAIS;0
2026-05-30;entraineur;MLLE ESTELLE BRIALLON;0
2026-05-30;entraineur;MME V. MOQUET;0
2026-05-30;entraineur;J.M. MARIE;0
2026-05-30;entraineur;J.M. MARIE;0
2026-05-30;entraineur;S. HARDY;0
2026-05-30;entraineur;TH. LEVESQUE;0
2026-05-30;entraineur;X. MARY;1
2026-05-30;entraineur;P. DESMIGNEUX;0
2026-05-30;entraineur;F. DE MEYER;0
2026-05-30;entraineur;R. SEVESTRE;0
2026-05-30;entraineur;B. CARPENTIER;0
2026-05-30;entraineur;F. TABESSE;0
2026-05-30;entraineur;L. BARASSIN;0
2026-05-30;entraineur;ST. PROVOOST;0
2026-05-30;entraineur;J.M. MARIE;0
2026-05-30;entraineur;K. CHAMPENOIS;0
2026-05-30;entraineur;MME S. RAIMOND;0
2026-05-30;entraineur;E. GARNIER;0
2026-05-30;entraineur;PH. DAUGEARD;0
2026-05-30;entraineur;A. TESSANDIER;0
2026-05-30;entraineur;N. LEMETAYER;1
2026-05-30;entraineur;V. RENAULT;0
2026-05-30;entraineur;A. LEBOURGEOIS;0
2026-05-30;entraineur;F.M. MORIN;0
2026-05-30;entraineur;S. HARDY;0
2026-05-30;entraineur;N. CATHERINE;0
2026-05-30;entraineur;D. GAUDIN;0
2026-05-30;entraineur;M. LEBREC;1
2026-05-30;entraineur;CH.E. CHALMEL;0
2026-05-30;entraineur;F. HEON;0
2026-05-30;entraineur;F. HEON;0
2026-05-30;entraineur;D. MARSAULT;0
2026-05-30;entraineur;D. JUIN;0
2026-05-30;entraineur;ST. PROVOOST;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;PH. DAUGEARD;0
2026-05-30;entraineur;P.L. DESAUNETTE;0
2026-05-30;entraineur;F. TERRY;0
2026-05-30;entraineur;M. MOREAU;0
2026-05-30;entraineur;F. CRUAUD;0
2026-05-30;entraineur;J. CONDETTE;0
2026-05-30;entraineur;F. LAGADEUC;0
2026-05-30;entraineur;L. GABORIT;0
2026-05-30;entraineur;O. LIENART;0
2026-05-30;entraineur;A. TESSANDIER;0
2026-05-30;entraineur;M. MONACO;0
2026-05-30;entraineur;S. HARDY;0
2026-05-30;entraineur;J. BESCHER;0
2026-05-30;entraineur;CH. CUILLER;1
2026-05-30;entraineur;CH. BOISNARD;0
2026-05-30;entraineur;ALEXIS POPOT;0
2026-05-30;entraineur;O. LIENART;0
2026-05-30;entraineur;B. BLACHET;0
2026-05-30;entraineur;S. HARDY;0
2026-05-30;entraineur;N. CATHERINE;0
2026-05-30;entraineur;A.A. GUIBOUT;0
2026-05-30;entraineur;J.L. HOCDE;0
2026-05-30;entraineur;M. LEBREC;0
2026-05-30;entraineur;WILLIAM SOUCHET;1
2026-05-30;entraineur;H. LECOQ;0
2026-05-30;entraineur;D. BAZIN;0
2026-05-30;entraineur;L. GUITTON;0
2026-05-30;entraineur;B. GROULT;0
2026-05-30;entraineur;P. HERNOT;0
2026-05-30;entraineur;G. ROCHNA DUMONT;0
2026-05-31;entraineur;MME V. MOQUET;0
2026-05-31;entraineur;R. COPPENS;0
2026-05-31;entraineur;DARIUSZ CZERWINSKI;0
2026-05-31;entraineur;J.PH. MONCLIN;1
2026-05-31;entraineur;CH.A. MARY;0
2026-05-31;entraineur;V. LEBARQUE;0
2026-05-31;entraineur;G. TADDEI;0
2026-05-31;entraineur;L. BAUDRON;0
2026-05-31;entraineur;M. MOTTIER;0
2026-05-31;entraineur;DARIUSZ CZERWINSKI;0
2026-05-31;entraineur;M. SASSIER;0
2026-05-31;entraineur;Y. DOCQUIN;0
2026-05-31;entraineur;B. CARPENTIER;0
2026-05-31;entraineur;CH. MOTTIER;0
2026-05-31;entraineur;A. RIPOLL RIGO;0
2026-05-31;entraineur;V. LEBARQUE;0
2026-05-31;entraineur;M. GILARD;0
2026-05-31;entraineur;D. DELAROCHE;0
2026-05-31;entraineur;S. GUARATO;1
2026-05-31;entraineur;N. MARTINEAU;0
2026-05-31;entraineur;P. LELIEVRE;0
2026-05-31;entraineur;STÉ. ENT. JONATHAN VANMEERBECK;0
2026-05-31;entraineur;R. COPPENS;0
2026-05-31;entraineur;D. BROHIER;0
2026-05-31;entraineur;J.P. MARMION;0
2026-05-31;entraineur;S. HARDY;0
2026-05-31;entraineur;N. MARTINEAU;0
2026-05-31;entraineur;MME V. MOQUET;0
2026-05-31;entraineur;PH. DAUGEARD;0
2026-05-31;entraineur;N. RAIMBEAUX;0
2026-05-31;entraineur;N. RAIMBEAUX;0
2026-05-31;entraineur;CH. MOTTIER;1
2026-05-31;entraineur;E. LAMY;0
2026-05-31;entraineur;J. BAUDRON;0
2026-05-31;entraineur;STÉ. ENT. FABRICE SOULOY;0
2026-05-31;entraineur;MLLE MANON CAMPOUS;0
2026-05-31;entraineur;D. KUMPEN;0
2026-05-31;entraineur;S. PILLON;0
2026-05-31;entraineur;S. HARDY;0
2026-05-31;entraineur;J.M. GODARD;0
2026-05-31;entraineur;PH.E. TRIBLE;0
2026-05-31;entraineur;MME A. BARTHELEMY;0
2026-05-31;entraineur;ALEXANDRE CHEVRIER;0
2026-05-31;entraineur;MLLE CH. LE COZ;0
