nom;nb_courses;nb_victoires;gains_total;somme_distances;derniere_date
MAUTIER DIESCHOOT;1;0;0;2950.0;2026-05-08
MAMZELLE DES PLANS;3;0;0;7725.0;2026-07-12
MAJESTUEUSE;1;0;0;2950.0;2026-05-08
MAYA DE SEVRE;3;0;0;7700.0;2026-07-12
MOLLY DE CHENU;3;1;0;8350.0;2026-06-28
MAGNUM MESLOIS;3;2;0;8500.0;2026-07-13
MAYA DE LA FYE;3;0;0;8625.0;2026-07-09
JISKA DE DREAM;2;0;0;5675.0;2026-07-16
JAGUAR D'ESCRIT;3;0;0;8475.0;2026-06-28
KAISER LUDOIS;3;1;0;8625.0;2026-06-20
JOYAU DU TRESOR;1;0;0;2950.0;2026-05-08
KLAMA DE NAVARY;2;0;0;5675.0;2026-06-20
JAROD DE TRIOU;3;0;0;7875.0;2026-07-13
KEL AMOUR BARBES;1;0;0;2950.0;2026-05-08
JADE DE CALVI;1;0;0;2950.0;2026-05-08
JOUR JOYEUX;1;0;0;2950.0;2026-05-08
KSAR VRIE;2;0;0;5775.0;2026-06-07
IDYLLIC DREAM;1;0;0;2950.0;2026-05-08
NINA D'AVRAN;1;0;0;2800.0;2026-05-08
NINA DU BOCAGE;4;0;0;11050.0;2026-07-16
NOMONEYNOHONEY;2;0;0;5650.0;2026-06-11
NYMPHE D'ERABLE;3;0;0;8450.0;2026-06-27
NEMESIS D'OCCAGNES;1;0;0;2800.0;2026-05-08
NOTRE GITANE;2;1;0;5000.0;2026-06-22
MAMBO DU BELLAY;1;0;0;2800.0;2026-05-08
MY HOPE;4;1;0;11300.0;2026-07-04
MISTER DE CORTEM;1;0;0;2800.0;2026-05-08
MARCUS DU PAJ;1;0;0;2800.0;2026-05-08
MAX DU PARC;1;0;0;2800.0;2026-05-08
MAGIC DE MAJULE;1;0;0;2800.0;2026-05-08
MILWAUKEE LEGEND;5;1;0;12650.0;2026-07-02
MOGADOR JIEL;3;0;0;8225.0;2026-06-20
METEORE;2;0;0;5475.0;2026-05-25
MIRCO DE POMMERAYE;1;0;0;2800.0;2026-05-08
MONUMENTAL DE LOU;1;0;0;2800.0;2026-05-08
MAJOR THORIS;1;0;0;2800.0;2026-05-08
MAJOR DU MONT;1;0;0;2800.0;2026-05-08
MON RETOUR D'OSCAR;2;0;0;5525.0;2026-05-17
MIRAGE BOY;3;1;0;8350.0;2026-07-16
MIZAR DU FEUILLIEN;2;0;0;5475.0;2026-07-16
MILLENIUM JASTHEO;2;0;0;5750.0;2026-07-09
MORNING D'OR;1;0;0;2800.0;2026-05-08
LUNA BELLA BROUETS;1;0;0;2800.0;2026-05-08
LADY ROCK;2;0;0;5750.0;2026-06-18
LIESVILE DU VIVIER;4;0;0;11050.0;2026-07-07
LUNE D'OPALE;1;0;0;2800.0;2026-05-08
LADY DU LILAS;1;0;0;2800.0;2026-05-08
LAURENTINA TURGOT;2;0;0;5575.0;2026-06-27
LIBERTINE RUSH;2;0;0;5300.0;2026-05-25
LADY DU CEDRE;3;2;0;8500.0;2026-07-10
KISS YOU PIYA;2;0;0;5300.0;2026-06-20
KANAILLE ROYALE;2;0;0;5350.0;2026-06-14
JANNIG D'EREVAN;4;0;0;10375.0;2026-07-03
ILOVEDAM;1;0;0;2800.0;2026-05-08
JAGUAR BECO;2;0;0;5650.0;2026-05-23
JALISKO DU CANET;4;1;0;11050.0;2026-07-12
KOOL D'AUBERVILLE;1;0;0;2800.0;2026-05-08
ILLICO DUPUITVERT;1;0;0;2800.0;2026-05-08
ISPALION DU VAU;2;0;0;5750.0;2026-06-15
INTENSE AMOUR;1;0;0;2800.0;2026-05-08
JASMINE DE LYONS;1;0;0;2800.0;2026-05-08
JUNIOR DU CHERISAY;4;0;0;10450.0;2026-07-14
IRIS COURTOISE;1;0;0;2800.0;2026-05-08
HISTRIO;1;0;0;2800.0;2026-05-08
GLOBAL DUTY;2;0;0;4900.0;2026-06-06
JIOSCO DE PHYT'S;2;0;0;5450.0;2026-05-21
JEAN BALTHAZAR;1;0;0;2450.0;2026-05-09
MAC KINLEY;3;0;0;7650.0;2026-06-15
JET EXPRESS;5;2;0;13875.0;2026-07-11
IRIS DES ROSEAUX;3;1;0;7875.0;2026-07-15
HECTOR DE BASSIERE;2;0;0;5450.0;2026-06-03
LOLITA TURGOT;3;0;0;7025.0;2026-05-30
NALA DE MALIKEN;3;0;0;7700.0;2026-06-16
NIGHT DES FORGES;4;0;0;10350.0;2026-07-17
NOBLE WOOD;3;1;0;8500.0;2026-06-26
NEWTON MARANCOURT;1;0;0;2850.0;2026-05-09
NEMO DU LEARD;1;0;0;2850.0;2026-05-09
JAMES BOND;5;1;0;12250.0;2026-07-17
LA FLEUR;3;0;0;7950.0;2026-07-05
MAGIQUE REVAT;4;3;0;11150.0;2026-06-26
MAZEL DU JAS;1;0;0;2850.0;2026-05-09
MEJANES;4;0;0;11150.0;2026-07-12
NARCOTIC;2;0;0;5250.0;2026-06-08
NATIVE DE HOULE;2;0;0;5700.0;2026-05-22
NEMO DE CAHOT;1;0;0;2850.0;2026-05-09
NEW LOOK DU GERS;4;1;0;10075.0;2026-07-09
NOBLE DU MENIL;2;1;0;5000.0;2026-06-13
NINA DU DIGEON;1;0;0;2850.0;2026-05-09
NOTORIOUS ERCA;2;0;0;5550.0;2026-06-20
NASH DES RIOULTS;3;0;0;8500.0;2026-07-09
MATUDY DU POTO;1;0;0;2850.0;2026-05-09
MARQUISE DARLING;3;0;0;7900.0;2026-07-13
KADENCE;2;0;0;5575.0;2026-07-02
KIA DE GUELLE;3;0;0;8175.0;2026-06-30
KANT;2;1;0;5700.0;2026-06-11
JARYCA;3;0;0;8125.0;2026-06-18
KISS ATOUT;3;0;0;7875.0;2026-07-01
KASSIOPEE WIND;3;0;0;8550.0;2026-06-25
JACKMAN;2;0;0;5700.0;2026-06-25
JALOUSY DU RABUTIN;3;0;0;7950.0;2026-06-06
HAZIRE DE GUEZ;2;0;0;5550.0;2026-05-25
JULIUS BERRY;2;0;0;5550.0;2026-06-27
HERCULE DE L'OISON;1;0;0;2850.0;2026-05-09
IMPOLOKO;1;0;0;2625.0;2026-05-10
IGOR DE BOITRON;1;1;0;2625.0;2026-05-10
MOUSKO DU LUPIN;2;0;0;5125.0;2026-07-12
LOUNA CAYENNAISE;1;0;0;2625.0;2026-05-10
LATINO DU LUPIN;3;0;0;8125.0;2026-07-12
LOOKIERO;3;1;0;8300.0;2026-06-09
JASMIN DU LUPIN;1;0;0;2625.0;2026-05-10
FIGHTER SIMONI;2;0;0;5475.0;2026-06-05
HEROS DE CHOISEL;2;0;0;5475.0;2026-05-22
JOKER DES CHALIERS;2;1;0;4775.0;2026-06-27
KONFINEE A BAZOCHE;2;0;0;5625.0;2026-07-16
KISS ME DE L'ESQUE;1;0;0;2950.0;2026-05-10
KARINE DU RIL;2;0;0;5900.0;2026-06-29
INFERNO POURPRE;3;0;0;7700.0;2026-07-13
HIGHEST WIND;3;1;0;6950.0;2026-06-30
MARIUS DE FEUGERES;4;1;0;10000.0;2026-07-03
JASON GEDE;2;1;0;5900.0;2026-06-29
LILAS AIMEF;3;0;0;8250.0;2026-06-27
LILY GINYU;2;0;0;5250.0;2026-06-16
LOUSTIC CHARENTAIS;1;0;0;2600.0;2026-05-10
KEPI DU HOME;5;0;0;12600.0;2026-07-08
INDIGO QUICK;2;0;0;5600.0;2026-05-30
NELSON STAR;1;0;0;2650.0;2026-05-10
NOBLESSE DE BEYLEV;2;0;0;5350.0;2026-06-13
NUGGET RIVER;2;0;0;5350.0;2026-06-13
NEVER MIND MESLOIS;2;0;0;5350.0;2026-06-06
NARAGONAISE;1;0;0;2650.0;2026-05-10
LORD OF DAY;1;0;0;2650.0;2026-05-10
LESPER DU HIDOUX;2;0;0;5375.0;2026-06-13
LUCKY CARNOIS;1;0;0;2650.0;2026-05-10
LORDARCHE;3;0;0;8175.0;2026-06-13
LINDY D'OURVILLE;3;0;0;8075.0;2026-06-20
MUMBA FOR MONEY;1;0;0;2650.0;2026-05-10
MISS DES CAILLONS;2;0;0;5450.0;2026-07-01
MAFIA MESLOISE;2;0;0;5350.0;2026-05-30
MARTIAL;2;0;0;5350.0;2026-07-04
MYSTIC FISH;3;0;0;8225.0;2026-05-23
NADAL D'OLIVERIE;4;1;0;11075.0;2026-07-13
NAVONA PIAZZA;4;0;0;10225.0;2026-07-13
MISS MELODIE DALME;1;0;0;2625.0;2026-05-10
MY WAY PIYA;1;0;0;2625.0;2026-05-10
MENVOLA BELLA;1;0;0;2625.0;2026-05-10
MOOREA DE BANVILLE;1;0;0;2625.0;2026-05-10
MARTINIQUE SEA;1;0;0;2625.0;2026-05-10
MADEMOISELLE DJEMA;2;0;0;5325.0;2026-06-13
MURE DES SOURCES;2;0;0;5325.0;2026-06-20
MOONLIGHT DANCE;1;1;0;2625.0;2026-05-10
MAIA BOURGEOISE;2;0;0;5350.0;2026-07-02
MEGANE DE VALMONT;5;0;0;13500.0;2026-07-04
MEDAL OF HONOR;3;0;0;8025.0;2026-06-27
METISSE DES LANDES;3;0;0;7625.0;2026-07-01
MARQUISE CASTELETS;1;0;0;2625.0;2026-05-10
MAGIE DES VENTS;1;0;0;2625.0;2026-05-10
KELCANTO BELLO;2;1;0;5600.0;2026-06-04
LIEUTENANT COLUMBO;3;1;0;7900.0;2026-06-29
LOOK D'AIMTE;2;0;0;4950.0;2026-05-18
LUCASSCHADEL;4;0;0;9600.0;2026-06-15
LUNA NUEVA JYL;1;0;0;2800.0;2026-05-11
LAURA SISSI;3;0;0;7875.0;2026-06-29
LE GRAND AMOUR;5;0;0;13225.0;2026-07-15
IOKINA DE KERYANN;1;0;0;2150.0;2026-05-11
IFALCO DE MAY;4;0;0;10400.0;2026-07-10
KOMEO DU DOME;1;0;0;2150.0;2026-05-11
LOKA LOKA;4;1;0;8650.0;2026-06-29
LUEUR D'HAUFOR;1;0;0;2150.0;2026-05-11
LA FRILEUSE;1;0;0;2150.0;2026-05-11
LILIONALLY;3;0;0;7575.0;2026-06-07
MARINA DE FAEL;4;1;0;10825.0;2026-06-24
MIRADOR PLANCHETTE;3;1;0;7000.0;2026-06-23
ISOLACCIO;1;0;0;3125.0;2026-05-12
IRINUSHKA;2;0;0;5925.0;2026-06-13
IONA GENDREENNE;1;0;0;3125.0;2026-05-12
HOMERE DES NOUES;2;0;0;5725.0;2026-06-30
NEO DE GUEZ;2;1;0;4625.0;2026-06-09
MY FROMENTRO;1;0;0;3125.0;2026-05-12
MIRACULOUS DANOVER;4;0;0;11025.0;2026-06-20
MACAO MIJO;2;0;0;5975.0;2026-06-19
MAJOR DU BELVER;3;1;0;8600.0;2026-07-12
MAYWEATHER;3;0;0;7375.0;2026-07-14
MUSCAT DE L'ITON;2;0;0;5925.0;2026-07-01
MY NAME IS CHENU;2;1;0;5275.0;2026-07-04
MAGNUS DE FLEUR;3;2;0;8525.0;2026-06-30
MAGINOIRE DE CHENU;1;0;0;3125.0;2026-05-12
LIPSKA;1;0;0;3125.0;2026-05-12
LITTLE ROAD;4;2;0;10600.0;2026-07-15
NO MAN'S LAND;2;2;0;5575.0;2026-06-13
NOOKER BERRY;3;0;0;7350.0;2026-06-09
FREISA ROC;3;1;0;6350.0;2026-07-09
LEELY DE BLARY;2;0;0;4500.0;2026-06-08
FORNARINA ROSS;1;0;0;2100.0;2026-05-13
FEDORA KEY COL;1;0;0;2100.0;2026-05-13
GINO VIVA;1;0;0;2850.0;2026-05-13
ELE DIPA;1;0;0;2700.0;2026-05-13
HEUREUX DE FLEUR;3;1;0;7700.0;2026-07-17
GAMIN DU GAULTIER;4;0;0;9925.0;2026-06-27
PEAKY BLINDER BOKO;1;0;0;2700.0;2026-05-13
MODERN STYLE;2;0;0;5550.0;2026-06-03
MONI MAKING PACE;2;0;0;5575.0;2026-06-13
MAESTRO DU CHOQUEL;2;0;0;5400.0;2026-05-29
MILA DES COUPERIES;3;0;0;8275.0;2026-07-01
MICH DU MESNIL;5;1;0;13950.0;2026-07-12
MY MILLION D'ANSY;3;1;0;8375.0;2026-06-11
MATIN DE MARS;4;0;0;10800.0;2026-06-11
MONACO JENILOU;3;0;0;7900.0;2026-06-20
LIBERTY BLUE;1;0;0;2800.0;2026-05-13
LUMINEUSE WELL;2;0;0;5550.0;2026-07-07
KISS ME DU RABUTIN;3;2;0;8175.0;2026-06-07
KEEP SMILING;1;0;0;2800.0;2026-05-13
KING GEORGES ELLIS;3;0;0;7850.0;2026-06-20
WALDGEIST;2;1;0;5400.0;2026-05-29
INVICTUS ONE;3;0;0;8100.0;2026-07-03
NOIRAUD DES GLENAN;1;0;0;2800.0;2026-05-13
JOCKO MESLOIS;3;0;0;8200.0;2026-07-05
JUNIOR DU GADE;4;0;0;10150.0;2026-07-10
KOSTELLO DE LOU;4;0;0;9725.0;2026-07-13
KINOHA D'OURVILLE;2;0;0;5000.0;2026-05-22
KERIBIA DU ROC;1;0;0;2275.0;2026-05-14
NEUTRON DE BRION;2;0;0;5125.0;2026-05-22
NOBEL DU GERS;3;1;0;7375.0;2026-07-09
NORMAN PIERJI;2;2;0;5125.0;2026-06-16
MAGICO;3;1;0;8100.0;2026-06-04
MILORD D'IRAI;2;0;0;5850.0;2026-06-09
LIGNE DE CHANCE;1;0;0;3000.0;2026-05-14
LALOUISIA GIRL;1;0;0;3000.0;2026-05-14
LOUMA DE MALOU;2;0;0;5625.0;2026-06-14
LUCKY BLUE;1;0;0;3000.0;2026-05-14
LANCOME DE JUMILLY;2;0;0;5500.0;2026-07-12
KING DU PRESSOIR;2;0;0;5725.0;2026-07-16
KABRI;1;0;0;3000.0;2026-05-14
KELYO DU SOLNAN;2;0;0;5875.0;2026-06-27
NIKONOS;1;0;0;2800.0;2026-05-14
NASKO;3;0;0;7575.0;2026-07-05
NAVAJO DE COLARD;1;0;0;2800.0;2026-05-14
NAZULI DE L'AUMOY;1;0;0;2800.0;2026-05-14
NOPORTO DE HOUELLE;1;0;0;2800.0;2026-05-14
NIJINSKY ATALANTE;4;0;0;11650.0;2026-07-13
NIRVANA DU PONT;2;0;0;4950.0;2026-06-01
NAAMA BAY;3;1;0;7875.0;2026-06-26
NUIT DU QUENNE;2;0;0;4800.0;2026-07-05
NADIA DES ARRIS;2;0;0;5500.0;2026-05-30
NOOTKA VEDAQUAISE;2;0;0;5550.0;2026-05-24
NINA CARRERA;1;0;0;2800.0;2026-05-14
NOVA JOSSELYN;3;0;0;8350.0;2026-06-26
MALCKO DE MARSAC;1;0;0;2800.0;2026-05-14
MAXIMUS DE VAUVERT;1;0;0;2800.0;2026-05-14
MILOR DES CAILLONS;4;0;0;10200.0;2026-07-13
LEON D'OAM;1;0;0;2800.0;2026-05-14
L'AUDACIEUX;1;0;0;2800.0;2026-05-14
LUDO DU MURRIER;2;0;0;5550.0;2026-07-02
LITTLE SUN D'ALEX;1;0;0;2800.0;2026-05-14
LE DON JUAN;3;0;0;7950.0;2026-07-12
LOTUS DE LA VALLEE;1;0;0;2800.0;2026-05-14
LUCKY LEOMAX;2;0;0;5600.0;2026-07-05
LYS DU CAIEU;4;1;0;10950.0;2026-07-12
L'ARTISTE DE GAGOU;1;0;0;2800.0;2026-05-14
KANAYOK DE LARA;1;0;0;2800.0;2026-05-14
JUPITER D'ALIENIS;2;0;0;5500.0;2026-05-30
KASHMIR DU BOCAGE;1;0;0;2800.0;2026-05-14
JUST REMEMBER;1;0;0;2800.0;2026-05-14
GALCINOIS;2;0;0;5500.0;2026-06-06
NOVATO;1;0;0;2100.0;2026-05-15
LEADERBOARD;3;2;0;6350.0;2026-06-26
FAST FURIOUS COL;1;0;0;2100.0;2026-05-15
BEENTHERESEENTHAT;4;0;0;10975.0;2026-07-10
EVER SO MUCH;2;0;0;5575.0;2026-06-13
MERRY;2;0;0;5550.0;2026-06-03
FEE D'AMARO;1;0;0;2850.0;2026-05-15
KARMA QUICK;2;0;0;5525.0;2026-05-25
JACOBIN DU GOUTIER;2;0;0;4450.0;2026-06-01
MASCARET;3;1;0;8925.0;2026-07-08
NOBLESS PLANCHETTE;2;0;0;5000.0;2026-06-25
NOTCH D'ALBA;1;0;0;2150.0;2026-05-15
NYX BLANCHE;1;0;0;2150.0;2026-05-15
NE DIABLE DE MASS;1;0;0;2150.0;2026-05-15
NIKITA GALAA;4;1;0;9550.0;2026-07-17
NO LIMIT DE LEP;1;0;0;2150.0;2026-05-15
NAOMI DE JAVIE;2;0;0;5100.0;2026-05-23
NINO DE LIGNY;2;1;0;4800.0;2026-07-05
NIRVANA QUESNOT;1;0;0;2150.0;2026-05-15
MY BEACH DUEM;1;0;0;2750.0;2026-05-15
MADONA PAN;1;0;0;2750.0;2026-05-15
MILLENIUM AVIS;3;0;0;7700.0;2026-07-13
JAGUAR D'ERABLE;1;0;0;2750.0;2026-05-15
LAZIO BUROIS;2;0;0;5350.0;2026-05-23
LEWIS GRIFF;3;0;0;8125.0;2026-07-13
NERZH DE L'AIROU;2;0;0;4900.0;2026-06-08
NEWTON DE LOIRON;2;0;0;5550.0;2026-05-23
NARUTO UZUMAKI;3;1;0;8000.0;2026-06-10
NOW OR NEVER;2;1;0;4950.0;2026-06-01
NARUTO MALO;3;0;0;8125.0;2026-06-30
NADAL;1;0;0;2675.0;2026-05-15
KELLIA VAUCEENNE;4;0;0;10925.0;2026-07-16
KALISTA DE HOUELLE;1;0;0;2675.0;2026-05-15
KAMTCHATKA;4;0;0;9850.0;2026-07-16
KASH DES RIOULTS;3;0;0;7825.0;2026-06-30
LAZIO CASTILLAN;1;0;0;2675.0;2026-05-15
LYLAS DES CAUX;4;0;0;11000.0;2026-07-16
LIMBO TOINOU;1;0;0;2675.0;2026-05-15
LOLLIPOP PICDOM;5;1;0;14525.0;2026-06-24
LASKA CAD;2;0;0;5625.0;2026-06-18
LENNON;2;0;0;5625.0;2026-05-23
LAST ROUND;1;0;0;2675.0;2026-05-15
LOYAL ELEVEN;2;0;0;5325.0;2026-06-02
LINA DES GENETETS;2;0;0;5375.0;2026-06-06
LOLITA DE SEE;1;0;0;2675.0;2026-05-15
LE MANERET;1;0;0;2675.0;2026-05-15
LOVE ME COCO;1;0;0;2675.0;2026-05-15
L'ANSE NOIRE;1;0;0;2675.0;2026-05-15
LALICIO BELLO;1;0;0;2675.0;2026-05-15
MILLESIME DE BLARY;1;0;0;2675.0;2026-05-15
MAYFLOWER DULONRAY;4;0;0;9750.0;2026-07-16
MOMENT MAJYC;1;0;0;2675.0;2026-05-15
MILORD DU LUPIN;3;2;0;7775.0;2026-07-14
MAGIC PIERJI;1;0;0;2675.0;2026-05-15
MANA MIX;3;3;0;7575.0;2026-07-03
HARISTIDE LOUIS;1;0;0;2700.0;2026-05-15
JOYCE DE LA COUR;2;1;0;4309.0;2026-07-01
IDOLE DES SPORTS;1;0;0;2700.0;2026-05-15
JANUS D'EM;2;0;0;5100.0;2026-05-23
LADY DU POMMEREUX;2;0;0;4875.0;2026-05-25
LANTANA DE HOUELLE;1;0;0;2200.0;2026-05-16
NORMANDIE MADRIK;1;0;0;2450.0;2026-05-16
NAZCA;1;1;0;2450.0;2026-05-16
NINON DREAM;3;0;0;7100.0;2026-06-15
MILADY DE LANDEMER;1;0;0;2450.0;2026-05-16
MOSTRA DU TRIO;2;0;0;5175.0;2026-07-08
MADISON DES BAUX;2;0;0;5250.0;2026-06-04
MYSTIC D'AVE;7;1;0;17625.0;2026-07-07
LOUDEAC;1;0;0;2200.0;2026-05-16
KEBIR JOLI;1;0;0;2950.0;2026-05-16
KIDS DU BASSIN;1;0;0;2950.0;2026-05-16
KATHEO WINDER;1;0;0;2950.0;2026-05-16
MA SUPERB CHENOU;3;1;0;6400.0;2026-07-03
NIKO PLEIN CHENE;3;0;0;7850.0;2026-07-15
NYMPHE DE BRION;1;0;0;2150.0;2026-05-16
NUIT DES AUDICHONS;3;0;0;7300.0;2026-07-01
NAKADJI;1;0;0;2150.0;2026-05-16
JISSY DU CAP VERT;1;0;0;2400.0;2026-05-16
KALINUXIE;3;0;0;7975.0;2026-07-16
JABALLA;2;0;0;5275.0;2026-06-29
IGOLO;2;0;0;5300.0;2026-07-10
HOKITOLOVE;2;0;0;4850.0;2026-06-22
LIBERTY HEROLD;3;1;0;6950.0;2026-06-23
MILWAUKEE D'OYSE;1;0;0;2400.0;2026-05-16
MONDER DU CAPRE;2;0;0;5100.0;2026-06-01
MARSTON VICTORY;4;1;0;9875.0;2026-07-07
MORROCO;3;0;0;7650.0;2026-07-09
MAYWENN DU GUERET;5;2;0;12525.0;2026-07-14
MARIA JELOCA;3;1;0;8200.0;2026-07-12
MASSILIA D'ALESA;1;0;0;2400.0;2026-05-16
NOBLESSE DU MENIL;2;0;0;5650.0;2026-06-14
NOMIA DU SKY;1;0;0;2900.0;2026-05-16
NACOMA RUN;3;1;0;7400.0;2026-07-07
NUIT MAGIQUE;2;0;0;5600.0;2026-06-19
NELINDA;1;0;0;2900.0;2026-05-16
JUST ME DIESCHOOT;1;0;0;2550.0;2026-05-17
IKATANGO;2;0;0;5125.0;2026-05-30
HORIZON PELSA;1;0;0;2550.0;2026-05-17
IMPATIENTE NAY;4;2;0;10325.0;2026-07-13
JASPER QUESNOT;2;0;0;4975.0;2026-06-20
NIKITA DE REVILLE;1;0;0;2400.0;2026-05-17
NITALIANO MIJO;3;0;0;7450.0;2026-07-12
LEOPARD;4;0;0;10375.0;2026-07-14
KAISER GRIFF;1;0;0;2550.0;2026-05-17
HAMOUR TEJY;2;0;0;4975.0;2026-06-20
NEW EXPRESS;2;0;0;5350.0;2026-06-05
JUNO DE BANVILLE;1;0;0;2400.0;2026-05-17
JAMBIER D'OURVILLE;2;1;0;5950.0;2026-06-14
HARLEM DE BUCY;2;0;0;5750.0;2026-06-03
KAISER DU PERSIL;1;0;0;2750.0;2026-05-17
KING SALTOR;3;0;0;7700.0;2026-06-27
KLOE REBELLE;1;0;0;2750.0;2026-05-17
ICI C'EST CHENU;1;0;0;2825.0;2026-05-17
HERMINE DU FAN;1;0;0;2825.0;2026-05-17
HIGOUEN;2;0;0;5625.0;2026-06-13
HORTINO;4;0;0;10850.0;2026-07-14
NAME OF LOVE;2;1;0;5175.0;2026-06-15
NEVERLAND MIJACK;2;1;0;4925.0;2026-07-12
NOROIT DU RIB;1;0;0;2725.0;2026-05-17
NUAGE D'ENFER;5;0;0;13375.0;2026-07-09
NUMENOR'S FELLA;3;0;0;8225.0;2026-06-18
NACRE DE MOUTIERS;4;2;0;10225.0;2026-07-07
NASMANIA;2;1;0;5450.0;2026-06-20
NATIVE DU TRIO;4;1;0;10475.0;2026-07-16
NISSA BELLA DRY;2;0;0;4950.0;2026-06-08
NOKITA DU RIB;1;0;0;2725.0;2026-05-17
NORMANDY JOSSELYN;2;0;0;5450.0;2026-06-20
NAIADE TURGOT;1;0;0;2725.0;2026-05-17
NOUMEA DU CHATELET;4;0;0;11150.0;2026-06-27
MICH DE VILLODON;1;0;0;2725.0;2026-05-17
MONOPOLE;3;0;0;7825.0;2026-06-27
MADIBA DE BELLANDE;2;1;0;5525.0;2026-06-28
MARQUIS BOURBON;2;0;0;5450.0;2026-07-16
MALAXE;1;0;0;2725.0;2026-05-17
MAINTENANT;1;0;0;2725.0;2026-05-17
MACHISTADOR;4;0;0;10475.0;2026-07-04
MAGIE DU HOULME;2;0;0;5350.0;2026-06-14
MACUMBA DU RIB;3;0;0;8150.0;2026-06-20
MELISSE D'ELOGES;2;0;0;5625.0;2026-07-13
MA BELLE ASSCHADEL;1;0;0;2725.0;2026-05-17
MUSUBI DE BELLANDE;3;0;0;8200.0;2026-07-05
MAMA DE L'ORMERIE;1;0;0;2725.0;2026-05-17
MAGIC NONNA;2;0;0;5425.0;2026-05-30
MISS DE SOUVELLE;1;0;0;2725.0;2026-05-17
MASSADA LAKE;1;0;0;2725.0;2026-05-17
INDY DE VIGNE;1;1;0;2725.0;2026-05-17
IXIOLINO;2;0;0;5425.0;2026-06-06
NORDET ONE;1;0;0;2800.0;2026-05-18
NUEVO;3;3;0;7100.0;2026-07-11
NIOSCO DE PHYT'S;2;0;0;5250.0;2026-06-15
MALAVISTA SOMOLLI;2;0;0;5150.0;2026-05-27
LAMBO DE LEAU;2;0;0;5500.0;2026-06-08
KILT DU RADON;4;0;0;11150.0;2026-07-08
KAHID D'EPUISAY;4;0;0;11025.0;2026-07-16
KEEP YOUR LOVE;2;0;0;5600.0;2026-07-15
KUZCO;4;0;0;11000.0;2026-06-26
MALICIEUX SAMCOF;1;0;0;2150.0;2026-05-18
MYSTERE DU LEARD;2;0;0;4550.0;2026-07-13
LIO RENKA;1;0;0;2150.0;2026-05-18
LEREVEUR D'HERIPRE;2;0;0;5100.0;2026-06-15
NOBEL CAMP;5;1;0;12325.0;2026-07-10
NOISETTE LUDOISE;1;0;0;2200.0;2026-05-18
NO MORE ABRIGIO;1;0;0;2200.0;2026-05-18
MOSKITO D'AURCY;1;0;0;2875.0;2026-05-19
MAMBO DE L'AUMOY;2;0;0;5600.0;2026-06-20
MONSEIGNEUR MADRIK;3;0;0;8275.0;2026-07-15
LOVE ME DE MALIGUE;1;0;0;2875.0;2026-05-19
NIIHAU PLACE;2;1;0;5550.0;2026-07-16
NATH LOVE;1;0;0;2875.0;2026-05-19
NICE CAILLERIE;1;0;0;2875.0;2026-05-19
NIKITA DU PONT;2;1;0;5025.0;2026-06-23
NOLSENNE DU GANEP;2;0;0;5075.0;2026-06-09
KISS ME DU THENNEY;2;1;0;5550.0;2026-07-16
LUCKY FIX;2;0;0;5525.0;2026-07-15
LET'S GO MAURICIEN;3;0;0;8500.0;2026-07-12
MARIO MASCAR;2;0;0;5650.0;2026-06-01
IANIKA DANCE;1;0;0;2700.0;2026-05-19
I AM A DREAM GAR;1;0;0;2700.0;2026-05-19
RANOMI DI QUATTRO;1;0;0;2700.0;2026-05-19
NEBULEUSE FLIGNY;1;0;0;2700.0;2026-05-19
ITSELF KRONOS;2;0;0;5400.0;2026-06-05
IL EST LA FIX;1;0;0;2100.0;2026-05-19
NERIC DAIRPET;2;0;0;5250.0;2026-06-20
NOTHING COMPARES;3;0;0;7775.0;2026-06-23
LOOK DU PARCQ;2;0;0;5450.0;2026-06-19
MAJOR DE TIMM;5;1;0;12450.0;2026-06-27
MINK BOKO;2;0;0;5575.0;2026-07-09
NAIL'EM;2;0;0;5425.0;2026-05-29
MICHIGAN BRO;4;0;0;11175.0;2026-06-27
LINCOLN ABE BOKO;1;0;0;2825.0;2026-05-20
JUDGE D.;2;0;0;5425.0;2026-05-29
JOYCE MESS;2;0;0;5000.0;2026-06-07
NINA ERA;4;1;0;10775.0;2026-07-17
MAX D'OLMEN;3;2;0;6500.0;2026-07-17
MIRABILIS VRIE;4;0;0;10175.0;2026-06-29
MACHA DE CAHOT;4;1;0;10700.0;2026-07-12
NIJNI NOVGOROD TEK;2;0;0;5650.0;2026-06-19
NICE FLASH SEMILLY;2;0;0;5400.0;2026-06-15
NOVA ISTORIA CHOC;3;0;0;8600.0;2026-06-29
MUSTANG VENESI;4;1;0;9200.0;2026-07-17
MAGNUS ROMO;3;0;0;8625.0;2026-06-18
MARQUISE D'YVEL;2;0;0;5550.0;2026-07-15
LE VOILA SAUTONNE;1;0;0;2850.0;2026-05-21
LEGENDE D'AMOUR;2;0;0;5725.0;2026-06-09
HOLLYWOOD DU BOIS;1;0;0;2850.0;2026-05-21
MULBERRY (SWE);3;0;0;8250.0;2026-06-19
FIFTYFOUR;3;0;0;8400.0;2026-06-21
JIMINY CRICKET;2;0;0;5425.0;2026-07-08
IMELDA;1;0;0;2700.0;2026-05-22
MANASLU;4;1;0;11150.0;2026-07-04
FAWAZ MIL;2;1;0;4800.0;2026-05-29
NEIGE DES VENTS;3;0;0;7125.0;2026-07-13
