race_id;date;hippodrome;numero;cheval;prob_robin;p_marche_verrou;p_marche_final;resultat;rapport_verrou;rapport_final;verrouillee
20260716-R5C2;2026-07-16;PORNICHET;5;LITCHI BAM;0.05998;0.05239;0.03848;0;16.0;22.0;1
20260716-R5C2;2026-07-16;PORNICHET;6;LABEL DE LARRE;0.01022;0.01421;0.00864;0;59.0;98.0;1
20260716-R5C2;2026-07-16;PORNICHET;7;LUTIN JABA;0.04172;0.02206;0.01881;0;38.0;45.0;1
20260716-R5C2;2026-07-16;PORNICHET;8;LED ZEP VET;0.0474;0.0762;0.07696;0;11.0;11.0;1
20260716-R5C2;2026-07-16;PORNICHET;9;LIKE MESLOIS;0.07896;0.20954;0.23514;0;4.0;3.6;1
20260716-R5C2;2026-07-16;PORNICHET;10;LUCKY DE CALVI;0.42809;0.34924;0.35271;1;2.4;2.4;1
20260716-R5C4;2026-07-16;PORNICHET;1;KWICK DU PASSAGE;0.01694;0.00876;0.0051;0;97.0;164.0;1
20260716-R5C4;2026-07-16;PORNICHET;2;KONSPIRATOR GAME;0.10297;0.08498;0.1021;0;10.0;8.2;1
20260716-R5C4;2026-07-16;PORNICHET;3;KERGOLIO;0.01777;0.01393;0.00881;0;61.0;95.0;1
20260716-R5C4;2026-07-16;PORNICHET;4;KENTUCKY SAM;0.06549;0.02499;0.02263;0;34.0;37.0;1
20260716-R5C4;2026-07-16;PORNICHET;5;KINGMAMBO BELLO;0.013;0.03399;0.02701;0;25.0;31.0;1
20260716-R5C4;2026-07-16;PORNICHET;6;KING DU PRESSOIR;0.01179;0.03035;0.03805;0;28.0;22.0;1
20260716-R5C4;2026-07-16;PORNICHET;7;KASH DIBAH;0.01769;0.01666;0.01116;0;51.0;75.0;1
20260716-R5C4;2026-07-16;PORNICHET;8;KID D'ECHAL;0.09051;0.08671;0.11314;0;9.8;7.4;1
20260716-R5C4;2026-07-16;PORNICHET;9;KILLER DE MILLAC;0.01517;0.01634;0.0051;0;52.0;164.0;1
20260716-R5C4;2026-07-16;PORNICHET;10;KAZAAL;0.21905;0.44724;0.49247;0;1.9;1.7;1
20260716-R5C4;2026-07-16;PORNICHET;11;KYSKO DE FAEL;0.42962;0.23604;0.17442;1;3.6;4.8;1
20260716-R5C5;2026-07-16;PORNICHET;1;MADE IN CLEMAXELLE;0.01331;0.00714;0.01557;0;117.0;54.0;1
20260716-R5C5;2026-07-16;PORNICHET;2;MARECHAL DU LEVANT;0.01607;0.01044;0.00738;0;80.0;114.0;1
20260716-R5C5;2026-07-16;PORNICHET;3;MARQUIS BOURBON;0.31077;0.01899;0.01557;0;44.0;54.0;1
20260716-R5C5;2026-07-16;PORNICHET;4;MAY BLUE;0.07358;0.05968;0.07008;0;14.0;12.0;1
20260716-R5C5;2026-07-16;PORNICHET;5;METEORE DE SIENNE;0.01306;0.02611;0.02403;0;32.0;35.0;1
20260716-R5C5;2026-07-16;PORNICHET;6;MADE IN VAB;0.01672;0.01441;0.01335;0;58.0;63.0;1
20260716-R5C5;2026-07-16;PORNICHET;7;MIRAGE MAGIC;0.06784;0.03214;0.03504;0;26.0;24.0;1
20260716-R5C5;2026-07-16;PORNICHET;8;MON REVE A MOI;0.04361;0.00918;0.01065;0;91.0;79.0;1
20260716-R5C5;2026-07-16;PORNICHET;9;MAGIC DE VILLODON;0.14253;0.09388;0.11066;0;8.9;7.6;1
20260716-R5C5;2026-07-16;PORNICHET;10;MAYFAIR;0.10984;0.1266;0.21025;0;6.6;4.0;1
20260716-R5C5;2026-07-16;PORNICHET;11;MILOU DE SALOMAX;0.09088;0.49149;0.38228;1;1.7;2.2;1
20260716-R5C5;2026-07-16;PORNICHET;12;MY HERO;0.10178;0.10994;0.10513;0;7.6;8.0;1
20260716-R5C6;2026-07-16;PORNICHET;1;MARQUISE DE VAL;0.01547;0.01845;0.01308;0;46.0;65.0;1
20260716-R5C6;2026-07-16;PORNICHET;2;MISS LADY QUICK;0.239;0.10609;0.10898;1;8.0;7.8;1
20260716-R5C6;2026-07-16;PORNICHET;3;MAEVA;0.0196;0.04715;0.05667;0;18.0;15.0;1
20260716-R5C6;2026-07-16;PORNICHET;4;MAESTRIA DE CHENU;0.01374;0.02122;0.01667;0;40.0;51.0;1
20260716-R5C6;2026-07-16;PORNICHET;5;MIRZA DE BRAYE;0.04244;0.31433;0.17349;0;2.7;4.9;1
20260716-R5C6;2026-07-16;PORNICHET;6;MAGIE ATALANTE;0.01883;0.01088;0.00988;0;78.0;86.0;1
20260716-R5C6;2026-07-16;PORNICHET;7;MARVELA DU DUDY;0.43624;0.23575;0.42504;0;3.6;2.0;1
20260716-R5C6;2026-07-16;PORNICHET;8;MY JAZZY BLUE;0.03593;0.03264;0.03036;0;26.0;28.0;1
20260716-R5C6;2026-07-16;PORNICHET;9;MINE D'OR;0.09205;0.12124;0.08855;0;7.0;9.6;1
20260716-R5C6;2026-07-16;PORNICHET;10;MIRA DE PASSIEU;0.08671;0.09225;0.07728;0;9.2;11.0;1
20260716-R5C7;2026-07-16;PORNICHET;1;NEFERHOTEP;0.2086;;0.24814;1;12.0;3.4;0
20260716-R5C7;2026-07-16;PORNICHET;2;NANILLE DES APRES;0.02225;;0.00644;0;151.0;131.0;0
20260716-R5C7;2026-07-16;PORNICHET;3;NEBULO;0.255;;0.40176;0;1.4;2.1;0
20260716-R5C7;2026-07-16;PORNICHET;4;NIRVANA D'ERABLE;0.17578;;0.05625;0;19.0;15.0;0
20260716-R5C7;2026-07-16;PORNICHET;5;NOBEL DE PAIL;0.01998;;0.02722;0;24.0;31.0;0
20260716-R5C7;2026-07-16;PORNICHET;6;NELIA DU BOIS;0.04146;;0.00753;0;100.0;112.0;0
20260716-R5C7;2026-07-16;PORNICHET;7;NOISETTE MIKA;0.01171;;0.00993;0;69.0;85.0;0
20260716-R5C7;2026-07-16;PORNICHET;8;NAYAJACQ;0.08575;;0.0767;0;12.0;11.0;0
20260716-R5C7;2026-07-16;PORNICHET;9;NASH BRETONNIERE;0.07284;;0.02058;0;50.0;41.0;0
20260716-R5C7;2026-07-16;PORNICHET;10;NEPTUNE DE JEAN;0.10663;;0.14546;0;6.8;5.8;0
20260716-R5C8;2026-07-16;PORNICHET;1;INTUITION MAGIC;0.0108;;0.00697;0;;122.0;0
20260716-R5C8;2026-07-16;PORNICHET;2;JISKA DE DREAM;0.01228;;0.02298;0;;37.0;0
20260716-R5C8;2026-07-16;PORNICHET;3;JASPER DES PRES;0.01015;;0.01546;0;;55.0;0
20260716-R5C8;2026-07-16;PORNICHET;4;JORGE ARTHUR;0.00802;;0.0243;0;;35.0;0
20260716-R5C8;2026-07-16;PORNICHET;5;JOYAU DE MAX;0.01691;;0.07086;0;;12.0;0
20260716-R5C8;2026-07-16;PORNICHET;6;JULIO DES LANDES;0.31138;;0.2743;0;;3.1;0
20260716-R5C8;2026-07-16;PORNICHET;7;HERMINE SIMARDIERE;0.01351;;0.00703;0;;121.0;0
20260716-R5C8;2026-07-16;PORNICHET;8;JOKER DU DOLLAR;0.03615;;0.05002;0;;17.0;0
20260716-R5C8;2026-07-16;PORNICHET;9;JAGUAR DU DOLLAR;0.01634;;0.09774;0;;8.7;0
20260716-R5C8;2026-07-16;PORNICHET;10;IDYLLE DU CHATAULT;0.01255;;0.00727;0;;117.0;0
20260716-R5C8;2026-07-16;PORNICHET;11;HAUGAIN;0.01858;;0.01417;0;;60.0;0
20260716-R5C8;2026-07-16;PORNICHET;12;JERRY DE BRAYE;0.51211;;0.38652;1;;2.2;0
20260716-R5C8;2026-07-16;PORNICHET;13;INDIGO SIMARDIERE;0.02122;;0.02238;0;;38.0;0
20260717-R1C1;2026-07-17;CABOURG;1;KAM DEGE;0.05952;0.06017;0.06009;0;14.0;14.0;1
20260717-R1C1;2026-07-17;CABOURG;2;KARA DE KER;0.02942;0.01276;0.00786;0;66.0;107.0;1
20260717-R1C1;2026-07-17;CABOURG;3;LOOK DES CAILLONS;0.01774;0.04434;0.04206;0;19.0;20.0;1
20260717-R1C1;2026-07-17;CABOURG;4;KINGSTON DU MINON;0.01485;0.01915;0.01426;0;44.0;59.0;1
20260717-R1C1;2026-07-17;CABOURG;5;LITTLE KING;0.02463;0.01203;0.00637;0;70.0;132.0;1
20260717-R1C1;2026-07-17;CABOURG;6;KRONOS DES LANDES;0.01842;0.0324;0.02629;0;26.0;32.0;1
20260717-R1C1;2026-07-17;CABOURG;7;KEOPS DES HAUBOIS;0.00769;0.02277;0.01426;0;37.0;59.0;1
20260717-R1C1;2026-07-17;CABOURG;8;LOUSTIC DE FLAM;0.03481;0.01755;0.01152;0;48.0;73.0;1
20260717-R1C1;2026-07-17;CABOURG;9;LEONARDO DU DERBY;0.17327;0.234;0.2003;0;3.6;4.2;1
20260717-R1C1;2026-07-17;CABOURG;10;LELIA FRANCE;0.02088;0.00968;0.00553;0;87.0;152.0;1
20260717-R1C1;2026-07-17;CABOURG;11;KILL AND KISS;0.1896;0.00696;0.00504;0;121.0;167.0;1
20260717-R1C1;2026-07-17;CABOURG;12;LEXCELLENT DU METZ;0.31395;0.312;0.35052;1;2.7;2.4;1
20260717-R1C1;2026-07-17;CABOURG;13;LUNGA DES BROUSSES;0.04847;0.06017;0.06471;0;14.0;13.0;1
20260717-R1C1;2026-07-17;CABOURG;14;LE BOLIDE;0.04676;0.156;0.19119;0;5.4;4.4;1
20260717-R1C3;2026-07-17;CABOURG;1;LEANE DU PARC;0.1234;0.03958;0.02715;0;21.0;31.0;1
20260717-R1C3;2026-07-17;CABOURG;2;LIZENN D'ERQUY;0.09356;0.03778;0.03367;0;22.0;25.0;1
20260717-R1C3;2026-07-17;CABOURG;3;LOVHELEN D'OR;0.07724;0.08312;0.12378;0;10.0;6.8;1
20260717-R1C3;2026-07-17;CABOURG;4;LADY CHANNEL;0.3512;0.59371;0.52607;1;1.4;1.6;1
20260717-R1C3;2026-07-17;CABOURG;5;LALOU D'AMOUR;0.11202;0.08938;0.1002;0;9.3;8.4;1
20260717-R1C3;2026-07-17;CABOURG;6;LOVELY BRUYERE;0.06283;0.06394;0.08768;0;13.0;9.6;1
20260717-R1C3;2026-07-17;CABOURG;7;LADY MORNING STAR;0.02844;0.02597;0.02053;0;32.0;41.0;1
20260717-R1C3;2026-07-17;CABOURG;8;LUCIOLE DES ARRIS;0.11225;0.05195;0.06475;0;16.0;13.0;1
20260717-R1C3;2026-07-17;CABOURG;9;LADY DE MELLERAY;0.01379;0.00687;0.00614;0;121.0;137.0;1
20260717-R1C3;2026-07-17;CABOURG;10;LITTLESNABE;0.02527;0.0077;0.01002;0;108.0;84.0;1
20260717-R1C4;2026-07-17;CABOURG;1;EXPRESS D'ARC;0.01564;0.04958;0.03673;0;17.0;23.0;1
20260717-R1C4;2026-07-17;CABOURG;2;JOKER GEMA;0.1526;0.08872;0.07681;0;9.5;11.0;1
20260717-R1C4;2026-07-17;CABOURG;3;PANTOCRATOR;0.07682;0.03665;0.0528;0;23.0;16.0;1
20260717-R1C4;2026-07-17;CABOURG;4;MACAHAN;0.0484;0.17201;0.26402;1;4.9;3.2;1
20260717-R1C4;2026-07-17;CABOURG;5;KANO;0.09131;0.08429;0.06499;0;10.0;13.0;1
20260717-R1C4;2026-07-17;CABOURG;6;HEUREUX DE FLEUR;0.37956;0.08429;0.0704;0;10.0;12.0;1
20260717-R1C4;2026-07-17;CABOURG;7;IBIS PETTEVINIERE;0.01737;0.01621;0.00994;0;52.0;85.0;1
20260717-R1C4;2026-07-17;CABOURG;8;KARNAC WOOD;0.09581;0.15608;0.16247;0;5.4;5.2;1
20260717-R1C4;2026-07-17;CABOURG;9;FORREST GUMP SET;0.01869;0.01686;0.01126;0;50.0;75.0;1
20260717-R1C4;2026-07-17;CABOURG;10;LITTLE BROWN;0.03387;0.16857;0.15941;0;5.0;5.3;1
20260717-R1C4;2026-07-17;CABOURG;11;HAMIGO;0.00911;0.01756;0.01173;0;48.0;72.0;1
20260717-R1C4;2026-07-17;CABOURG;12;DIABEL;0.05059;0.06483;0.04694;0;13.0;18.0;1
20260717-R1C4;2026-07-17;CABOURG;13;JAZZMAN (GER);0.01024;0.04436;0.03249;0;19.0;26.0;1
20260717-R1C5;2026-07-17;CABOURG;1;MADISON PLANCHETTE;0.0125;0.0142;0.00717;0;60.0;118.0;1
20260717-R1C5;2026-07-17;CABOURG;2;MORNY DE TROUVILLE;0.04335;0.02242;0.0141;0;38.0;60.0;1
20260717-R1C5;2026-07-17;CABOURG;3;MALIBU;0.03942;0.071;0.17999;0;12.0;4.7;1
20260717-R1C5;2026-07-17;CABOURG;4;MUST PLEIN CHENE;0.02075;0.05325;0.03254;0;16.0;26.0;1
20260717-R1C5;2026-07-17;CABOURG;5;MYTHIQUE GEMA;0.50873;0.27485;0.20142;0;3.1;4.2;1
20260717-R1C5;2026-07-17;CABOURG;6;MAESTRO CASH;0.01977;0.12001;0.11131;0;7.1;7.6;1
20260717-R1C5;2026-07-17;CABOURG;7;MEC D'ERCOURT;0.01717;0.02663;0.01967;0;32.0;43.0;1
20260717-R1C5;2026-07-17;CABOURG;8;MAESTRO BLANC;0.04094;0.05012;0.0423;0;17.0;20.0;1
20260717-R1C5;2026-07-17;CABOURG;9;MAKAO DE REVE D'OR;0.15205;0.11514;0.09837;0;7.4;8.6;1
20260717-R1C5;2026-07-17;CABOURG;10;MUST DE BANVILLE;0.09716;0.16076;0.22262;1;5.3;3.8;1
20260717-R1C5;2026-07-17;CABOURG;11;MAMBO DE CAHOT;0.04816;0.09162;0.0705;0;9.3;12.0;1
20260717-R1C6;2026-07-17;CABOURG;1;KEL COPAIN;0.17589;0.44803;0.48928;0;1.9;1.7;1
20260717-R1C6;2026-07-17;CABOURG;2;KOSAK DU FER;0.00946;0.0131;0.00876;0;65.0;95.0;1
20260717-R1C6;2026-07-17;CABOURG;3;KIR ROYAL;0.21914;0.13512;0.17329;0;6.3;4.8;1
20260717-R1C6;2026-07-17;CABOURG;4;KALAO TOURNIBOIS;0.13054;0.06548;0.06398;0;13.0;13.0;1
20260717-R1C6;2026-07-17;CABOURG;5;KOMMUNES DE PLAY;0.11724;0.10641;0.07562;0;8.0;11.0;1
20260717-R1C6;2026-07-17;CABOURG;6;KISMIE DE MEMARTIN;0.04257;0.10914;0.09902;0;7.8;8.4;1
20260717-R1C6;2026-07-17;CABOURG;8;KOSCA DES CAILLONS;0.03026;0.02504;0.016;0;34.0;52.0;1
20260717-R1C6;2026-07-17;CABOURG;9;KENAVO PAROYO;0.0838;0.0532;0.04378;1;16.0;19.0;1
20260717-R1C6;2026-07-17;CABOURG;10;KINDLINESS;0.03151;0.0099;0.00635;0;86.0;131.0;1
20260717-R1C6;2026-07-17;CABOURG;11;KALLISTO DE LASTEL;0.14106;0.02128;0.01205;0;40.0;69.0;1
20260717-R1C6;2026-07-17;CABOURG;12;KOPEK BOURBON;0.01854;0.0133;0.01188;0;64.0;70.0;1
20260717-R1C8;2026-07-17;CABOURG;1;NUMBER ONE MADRIK;0.04757;;0.01498;0;33.0;55.0;0
20260717-R1C8;2026-07-17;CABOURG;2;NIL CATZ;0.0489;;0.02657;0;24.0;31.0;0
20260717-R1C8;2026-07-17;CABOURG;3;NIGER DU VIVIER;0.26087;;0.58837;1;1.5;1.4;0
20260717-R1C8;2026-07-17;CABOURG;4;NICKNAME BOND;0.05756;;0.11284;0;10.0;7.3;0
20260717-R1C8;2026-07-17;CABOURG;5;NOUGAROU FAB;0.01529;;0.00895;0;44.0;92.0;0
20260717-R1C8;2026-07-17;CABOURG;6;NEAL DE TROUVILLE;0.0532;;0.04576;0;14.0;18.0;0
20260717-R1C8;2026-07-17;CABOURG;7;NABAB BREKKA;0.46871;;0.14709;0;6.4;5.6;0
20260717-R1C8;2026-07-17;CABOURG;8;NEW SPIRIT;0.02491;;0.03432;0;15.0;24.0;0
20260717-R1C8;2026-07-17;CABOURG;9;NEFERT D'ALESA;0.02298;;0.02112;0;24.0;39.0;0
20260717-R4C1;2026-07-17;FEURS;1;NUNZIATA;0.0163;0.05643;0.04233;0;15.0;20.0;1
20260717-R4C1;2026-07-17;FEURS;2;NESTOR DI MOKO;0.14753;0.17275;0.18813;1;4.9;4.5;1
20260717-R4C1;2026-07-17;FEURS;3;NORMA DU BOCAGE;0.03963;0.13023;0.09406;0;6.5;9.0;1
20260717-R4C1;2026-07-17;FEURS;4;NOVERRIO;0.05371;0.17275;0.30235;0;4.9;2.8;1
20260717-R4C1;2026-07-17;FEURS;5;NIAGARA DE MARZY;0.10844;0.07054;0.04703;0;12.0;18.0;1
20260717-R4C1;2026-07-17;FEURS;7;NIKITA DE MAGNY;0.07107;0.09405;0.06047;0;9.0;14.0;1
20260717-R4C1;2026-07-17;FEURS;8;NAUSICAA DES MERS;0.42636;0.11922;0.13024;0;7.1;6.5;1
20260717-R4C1;2026-07-17;FEURS;9;NICEGIRL DE DALINE;0.0229;0.01728;0.01192;0;49.0;71.0;1
20260717-R4C1;2026-07-17;FEURS;10;NAOMIE FAMILY;0.07925;0.07054;0.05291;0;12.0;16.0;1
20260717-R4C1;2026-07-17;FEURS;11;NEW LOVE BERRY;0.03482;0.09619;0.07055;0;8.8;12.0;1
20260717-R4C2;2026-07-17;FEURS;1;MENTION D'HERMES;0.02811;0.0639;0.12022;0;13.0;7.0;1
20260717-R4C2;2026-07-17;FEURS;2;MISS DU CHASTANG;0.0127;0.01932;0.02715;0;43.0;31.0;1
20260717-R4C2;2026-07-17;FEURS;3;MISS DE GODINIERE;0.01324;0.01065;0.00859;0;78.0;98.0;1
20260717-R4C2;2026-07-17;FEURS;4;MANON DE BUSSET;0.0553;0.09128;0.11688;0;9.1;7.2;1
20260717-R4C2;2026-07-17;FEURS;5;MAGIC MOVER;0.02272;0.04615;0.06473;0;18.0;13.0;1
20260717-R4C2;2026-07-17;FEURS;6;MERIDIA MENUET;0.01486;0.02186;0.02715;0;38.0;31.0;1
20260717-R4C2;2026-07-17;FEURS;7;MY LADY LEAGABIN;0.11637;0.08563;0.24751;0;9.7;3.4;1
20260717-R4C2;2026-07-17;FEURS;8;MAESTRA DU PRATOU;0.70691;0.63895;0.36588;1;1.3;2.3;1
20260717-R4C2;2026-07-17;FEURS;9;MONEY SCOTT;0.01243;0.00629;0.00713;0;132.0;118.0;1
20260717-R4C2;2026-07-17;FEURS;10;MAC LAREN CHENOU;0.01736;0.01597;0.01476;0;52.0;57.0;1
20260717-R4C3;2026-07-17;FEURS;1;MAGIC PEGASUS;0.062;0.0841;0.05657;0;10.0;15.0;1
20260717-R4C3;2026-07-17;FEURS;2;MONUMENTAL;0.03021;0.14254;0.26518;0;5.9;3.2;1
20260717-R4C3;2026-07-17;FEURS;3;MAESTRO GRIFF;0.04174;0.03364;0.01732;0;25.0;49.0;1
20260717-R4C3;2026-07-17;FEURS;4;MISTRAL DE RATILLY;0.06012;0.04426;0.02737;0;19.0;31.0;1
20260717-R4C3;2026-07-17;FEURS;5;MUSIKER;0.0394;0.02628;0.01438;0;32.0;59.0;1
20260717-R4C3;2026-07-17;FEURS;6;MICHELANGELO ZEN;0.05144;0.24028;0.15429;0;3.5;5.5;1
20260717-R4C3;2026-07-17;FEURS;7;MODIGLIANI;0.24788;0.05606;0.04992;0;15.0;17.0;1
20260717-R4C3;2026-07-17;FEURS;8;MISTER SALTOR;0.04241;0.04947;0.06061;0;17.0;14.0;1
20260717-R4C3;2026-07-17;FEURS;9;MERCURY DRY;0.03016;0.02713;0.01664;0;31.0;51.0;1
20260717-R4C3;2026-07-17;FEURS;10;MYLOVE DES RIVIERE;0.10096;0.19113;0.16639;0;4.4;5.1;1
20260717-R4C3;2026-07-17;FEURS;11;MUSTANG VENESI;0.02448;0.04672;0.13055;1;18.0;6.5;1
20260717-R4C3;2026-07-17;FEURS;12;MARLEY D'ERI;0.25364;0.03504;0.02829;0;24.0;30.0;1
20260717-R4C3;2026-07-17;FEURS;13;MALICIO;0.01557;0.02336;0.01248;0;36.0;68.0;1
20260717-R4C5;2026-07-17;FEURS;1;LISE DE LA MARFEE;0.02251;0.01804;0.00679;0;47.0;125.0;1
20260717-R4C5;2026-07-17;FEURS;2;LANCIA DE LOU;0.25333;0.14618;0.20692;0;5.8;4.1;1
20260717-R4C5;2026-07-17;FEURS;3;LARNOA;0.02264;0.016;0.0061;0;53.0;139.0;1
20260717-R4C5;2026-07-17;FEURS;4;LAMOURA QUICK;0.01582;0.03854;0.02175;0;22.0;39.0;1
20260717-R4C5;2026-07-17;FEURS;5;LANAE DE CONROS;0.04404;0.04037;0.02651;0;21.0;32.0;1
20260717-R4C5;2026-07-17;FEURS;6;LA BRIERE;0.01573;0.0471;0.02571;0;18.0;33.0;1
20260717-R4C5;2026-07-17;FEURS;7;LETNA DU VIVIER;0.07121;0.07065;0.05656;0;12.0;15.0;1
20260717-R4C5;2026-07-17;FEURS;8;LADY MONEY ERA;0.04978;0.09216;0.08484;0;9.2;10.0;1
20260717-R4C5;2026-07-17;FEURS;9;LEA D'EP;0.11253;0.12469;0.12295;0;6.8;6.9;1
20260717-R4C5;2026-07-17;FEURS;10;LIZA MARCEAUX;0.12114;0.14131;0.17675;0;6.0;4.8;1
20260717-R4C5;2026-07-17;FEURS;11;LOLA LOULOU;0.27127;0.26496;0.26512;1;3.2;3.2;1
20260717-R4C6;2026-07-17;FEURS;1;KALINE DU CORTA;0.03377;;0.0452;0;;21.0;0
20260717-R4C6;2026-07-17;FEURS;2;KIMBRA DJOC;0.03112;;0.05273;0;;18.0;0
20260717-R4C6;2026-07-17;FEURS;3;KALLIOPE DU CAIEU;0.14883;;0.17909;0;;5.3;0
20260717-R4C6;2026-07-17;FEURS;4;KEATANA DU METZ;0.03274;;0.0452;0;;21.0;0
20260717-R4C6;2026-07-17;FEURS;5;KELLY DU LYONNAIS;0.01515;;0.01726;0;;55.0;0
20260717-R4C6;2026-07-17;FEURS;6;KATE METEOR;0.55103;;0.452;1;;2.1;0
20260717-R4C6;2026-07-17;FEURS;7;KAIPIRINHA;0.05777;;0.0226;0;;42.0;0
20260717-R4C6;2026-07-17;FEURS;8;KALINE DE VIRE;0.11032;;0.16365;0;;5.8;0
20260717-R4C6;2026-07-17;FEURS;9;KELINA SUPREME;0.00888;;0.00871;0;;109.0;0
20260717-R4C6;2026-07-17;FEURS;10;KENZA SPORT;0.01039;;0.01356;0;;70.0;0
20260717-R4C7;2026-07-17;FEURS;1;ISSIA DE CHARLY;0.03745;0.06375;0.08357;0;13.0;10.0;1
20260717-R4C7;2026-07-17;FEURS;2;HALTESS GRIFF;0.02604;0.0224;0.02388;0;37.0;35.0;1
20260717-R4C7;2026-07-17;FEURS;3;HODRIGO EVER;0.04415;0.02673;0.01944;0;31.0;43.0;1
20260717-R4C7;2026-07-17;FEURS;4;GRANIT PACO;0.06459;0.03453;0.07598;0;24.0;11.0;1
20260717-R4C7;2026-07-17;FEURS;5;HIGHWAY DE NAPPES;0.05811;0.02181;0.01944;0;38.0;43.0;1
20260717-R4C7;2026-07-17;FEURS;6;IMPACT PLAYER;0.07137;0.59197;0.36336;0;1.4;2.3;1
20260717-R4C7;2026-07-17;FEURS;8;INSOLENT SOMOLLI;0.12175;0.13586;0.32144;1;6.1;2.6;1
20260717-R4C7;2026-07-17;FEURS;9;HALTO MESSI;0.01966;0.01454;0.01492;0;57.0;56.0;1
20260717-R4C7;2026-07-17;FEURS;10;IDAGANI POINT ONE;0.36457;0.03315;0.02882;0;25.0;29.0;1
20260717-R4C7;2026-07-17;FEURS;11;IVANOVITCH EST LA;0.1923;0.05525;0.04916;0;15.0;17.0;1
20260717-R4C8;2026-07-17;FEURS;1;LOMBARDO DE LOU;0.01573;0.01099;0.01097;0;77.0;77.0;1
20260717-R4C8;2026-07-17;FEURS;2;LE MAGNIFIQUE DJOC;0.01739;0.01764;0.02061;0;48.0;41.0;1
20260717-R4C8;2026-07-17;FEURS;3;LAGON DES BROUETS;0.01724;0.01728;0.01385;0;49.0;61.0;1
20260717-R4C8;2026-07-17;FEURS;4;LOGO DE BERTRANGE;0.15308;0.12094;0.25605;0;7.0;3.3;1
20260717-R4C8;2026-07-17;FEURS;5;LE SAP;0.0556;0.06047;0.07682;0;14.0;11.0;1
20260717-R4C8;2026-07-17;FEURS;6;LUCIFERMORNINGSTAR;0.01868;0.03681;0.0313;0;23.0;27.0;1
20260717-R4C8;2026-07-17;FEURS;7;LORD JULRY;0.60747;0.65122;0.44472;0;1.3;1.9;1
20260717-R4C8;2026-07-17;FEURS;8;LEI E BELLA;0.11481;0.08466;0.14568;1;10.0;5.8;1
20260717-R6C1;2026-07-17;CAGNES/MER;1;NATALIA JAMES;0.02757;0.06996;0.03397;0;12.0;25.0;1
20260717-R6C1;2026-07-17;CAGNES/MER;2;NEED TO ENJOY;0.03452;0.06996;0.06066;0;12.0;14.0;1
20260717-R6C1;2026-07-17;CAGNES/MER;3;NEIVA;0.63092;0.13118;0.32665;0;6.4;2.6;1
20260717-R6C1;2026-07-17;CAGNES/MER;4;NIGHT EXPRESS;0.01245;0.19989;0.10751;0;4.2;7.9;1
20260717-R6C1;2026-07-17;CAGNES/MER;5;NAOMI DELADOU;0.01154;0;0.00324;0;;262.0;1
20260717-R6C1;2026-07-17;CAGNES/MER;6;NINOUSKA;0.08463;0;0.12309;0;;6.9;1
20260717-R6C1;2026-07-17;CAGNES/MER;7;NORA D'HOULBEC;0.0159;0.13118;0.16986;0;6.4;5.0;1
20260717-R6C1;2026-07-17;CAGNES/MER;8;NIZONNE;0.01791;0;0.00324;0;;262.0;1
20260717-R6C1;2026-07-17;CAGNES/MER;9;NOUMEA DES FLOTS;0.0723;0;0.10111;0;;8.4;1
20260717-R6C1;2026-07-17;CAGNES/MER;10;NEREIDE PAN;0.03935;0.23321;0.01464;0;3.6;58.0;1
20260717-R6C1;2026-07-17;CAGNES/MER;11;NEIGE TURGOT;0.0262;0.16462;0.01132;0;5.1;75.0;1
20260717-R6C1;2026-07-17;CAGNES/MER;12;NINA ERA;0.02671;0;0.0447;1;;19.0;1
20260717-R6C2;2026-07-17;CAGNES/MER;1;MATA HARI TURGOT;0.13679;0.21202;0.03518;0;4.0;24.0;1
20260717-R6C2;2026-07-17;CAGNES/MER;2;MIRTHE DE REUX;0.04614;0;0.08443;0;;10.0;1
20260717-R6C2;2026-07-17;CAGNES/MER;3;MALAGA D'ATOUT;0.05484;0.05301;0.14071;0;16.0;6.0;1
20260717-R6C2;2026-07-17;CAGNES/MER;4;MOON TURGOT;0.02027;0.05301;0.02483;0;16.0;34.0;1
20260717-R6C2;2026-07-17;CAGNES/MER;5;MITSY DU NOYER;0.34687;0.13048;0.16885;0;6.5;5.0;1
20260717-R6C2;2026-07-17;CAGNES/MER;6;MY LADY PRINCESS;0.17986;0.31411;0.26383;1;2.7;3.2;1
20260717-R6C2;2026-07-17;CAGNES/MER;7;MOON IN THE SKY;0.0564;0;0.12236;0;;6.9;1
20260717-R6C2;2026-07-17;CAGNES/MER;8;MA FELICITE;0.03505;0.18437;0.09486;0;4.6;8.9;1
20260717-R6C2;2026-07-17;CAGNES/MER;9;MESANGE DU PLESSIS;0.12378;0.05301;0.06494;0;16.0;13.0;1
20260717-R6C3;2026-07-17;CAGNES/MER;1;MAJOR JENILOU;0.02049;0.16783;0.16893;0;5.1;5.0;1
20260717-R6C3;2026-07-17;CAGNES/MER;2;MILORD DES CHARMES;0.15698;0.04755;0.19196;0;18.0;4.4;1
20260717-R6C3;2026-07-17;CAGNES/MER;3;MILLENIUM ROC;0.01243;0;0.02559;0;;33.0;1
20260717-R6C3;2026-07-17;CAGNES/MER;4;MILLESIME STAR;0.01191;0;0.01964;0;;43.0;1
20260717-R6C3;2026-07-17;CAGNES/MER;5;MAESTRO CASTELETS;0.02955;0.04755;0.04445;0;18.0;19.0;1
